id_acteur,nom,prenom,parti,debut,nom_parti
PA793166,Dessigny,Jocelyn,PO761239,2022-12-02,Rassemblement national
PA793166,Dessigny,Jocelyn,PO761239,2024-12-04,Rassemblement national
PA793528,Bouloux,Chantal,PO806430,2022-12-02,Ensemble
PA795934,Guichard,Claire,PO806430,2022-12-02,Ensemble
PA840979,Le Fur,Corentin,PO710396,2024-12-04,Les Républicains
PA840979,Le Fur,Corentin,PO710396,2025-12-03,Les Républicains
PA841885,Bonnet,Arnaud,PO852530,2025-12-03,Les Écologistes - EELV
PA841885,Bonnet,Arnaud,PO852530,2024-12-04,Les Écologistes - EELV
PA719020,Porte,Nathalie,PO710396,2020-12-01,Les Républicains
PA720802,Pujol,Catherine,PO761239,2020-12-01,Rassemblement national
PA841681,Sother,Thierry,PO684932,2024-12-04,Parti socialiste
PA841681,Sother,Thierry,PO684932,2025-12-03,Parti socialiste
PA719032,Bouyx,Bertrand,PO852528,2025-12-03,Horizons
PA719032,Bouyx,Bertrand,PO744854,2017-12-01,En marche !
PA719032,Bouyx,Bertrand,PO761294,2018-12-01,La République en Marche
PA719032,Bouyx,Bertrand,PO852528,2024-12-04,Horizons
PA719032,Bouyx,Bertrand,PO806430,2022-12-02,Ensemble
PA720162,Bolo,Philippe,PO806430,2022-12-02,Ensemble
PA720162,Bolo,Philippe,PO684938,2017-12-01,Mouvement Démocrate
PA720162,Bolo,Philippe,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA720162,Bolo,Philippe,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA793182,Bovet,Jorys,PO761239,2024-12-04,Rassemblement national
PA793182,Bovet,Jorys,PO761239,2022-12-02,Rassemblement national
PA793182,Bovet,Jorys,PO761239,2025-12-03,Rassemblement national
PA721296,Gouffier Valente,Guillaume,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA721296,Gouffier Valente,Guillaume,PO806430,2022-12-02,Ensemble
PA721296,Gouffier Valente,Guillaume,PO744854,2017-12-01,En marche !
PA721296,Gouffier Valente,Guillaume,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA721296,Gouffier Valente,Guillaume,PO761294,2018-12-01,La République en Marche
PA793664,Pochon,Marie,PO684936,2022-12-02,Europe Écologie Les Verts
PA793664,Pochon,Marie,PO852530,2024-12-04,Les Écologistes - EELV
PA793664,Pochon,Marie,PO852530,2025-12-03,Les Écologistes - EELV
PA720116,Brunet,Anne-France,PO761294,2018-12-01,La République en Marche
PA720116,Brunet,Anne-France,PO744854,2017-12-01,En marche !
PA721364,Gauvain,Raphaël,PO744854,2017-12-01,En marche !
PA721364,Gauvain,Raphaël,PO761294,2018-12-01,La République en Marche
PA719190,Frei,Philippe,PO806430,2023-12-01,Ensemble
PA722260,Villani,Cédric,PO744854,2017-12-01,En marche !
PA722260,Villani,Cédric,PO761294,2018-12-01,La République en Marche
PA722260,Villani,Cédric,PO684936,2020-12-01,Europe Écologie Les Verts
PA795528,Rodwell,Charles,PO806430,2022-12-02,Ensemble
PA795528,Rodwell,Charles,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA795528,Rodwell,Charles,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA793500,Bordat,Benoît,PO806430,2022-12-02,Ensemble
PA795084,Arenas,Rodrigo,PO744856,2022-12-02,La France Insoumise
PA795084,Arenas,Rodrigo,PO744856,2024-12-04,La France Insoumise
PA795084,Arenas,Rodrigo,PO744856,2025-12-03,La France Insoumise
PA720830,Thomas,Valérie,PO744854,2017-12-01,En marche !
PA720830,Thomas,Valérie,PO761294,2018-12-01,La République en Marche
PA794570,Sabatou,Alexandre,PO761239,2024-12-04,Rassemblement national
PA794570,Sabatou,Alexandre,PO761239,2022-12-02,Rassemblement national
PA794570,Sabatou,Alexandre,PO761239,2025-12-03,Rassemblement national
PA333285,Garot,Guillaume,PO684932,2024-12-04,Parti socialiste
PA333285,Garot,Guillaume,PO684932,2017-12-01,Parti socialiste
PA333285,Garot,Guillaume,PO684932,2014-12-01,Parti socialiste
PA333285,Garot,Guillaume,PO684932,2025-12-03,Parti socialiste
PA333285,Garot,Guillaume,PO684932,2022-12-02,Parti socialiste
PA755549,Brial,Sylvain,PO744858,2021-12-01,Régions et peuples solidaires
PA755549,Brial,Sylvain,PO744864,2018-12-01,"Union des démocrates, radicaux et libéraux"
PA841633,Dufau,Peio,PO684932,2025-12-03,Parti socialiste
PA841633,Dufau,Peio,PO684932,2024-12-04,Parti socialiste
PA721036,Adam,Lénaïck,PO761294,2018-12-01,La République en Marche
PA721036,Adam,Lénaïck,PO744854,2017-12-01,En marche !
PA722244,Magne,Marie-Ange,PO744854,2017-12-01,En marche !
PA722244,Magne,Marie-Ange,PO761294,2018-12-01,La République en Marche
PA840757,Griseti,Monique,PO761239,2024-12-04,Rassemblement national
PA840757,Griseti,Monique,PO761239,2025-12-03,Rassemblement national
PA1327,Forissier,Nicolas,PO710396,2017-12-01,Les Républicains
PA1327,Forissier,Nicolas,PO710396,2022-12-02,Les Républicains
PA1327,Forissier,Nicolas,PO710396,2024-12-04,Les Républicains
PA794450,Lacresse,Emmanuel,PO806430,2022-12-02,Ensemble
PA721450,Lenne,Marion,PO761294,2018-12-01,La République en Marche
PA721450,Lenne,Marion,PO744854,2017-12-01,En marche !
PA794770,Martinez,Michèle,PO761239,2025-12-03,Rassemblement national
PA794770,Martinez,Michèle,PO761239,2024-12-04,Rassemblement national
PA794770,Martinez,Michèle,PO761239,2022-12-02,Rassemblement national
PA342240,Bourgeaux,Jean-Luc,PO710396,2022-12-02,Les Républicains
PA342240,Bourgeaux,Jean-Luc,PO710396,2024-12-04,Les Républicains
PA342240,Bourgeaux,Jean-Luc,PO710396,2020-12-01,Les Républicains
PA342240,Bourgeaux,Jean-Luc,PO710396,2025-12-03,Les Républicains
PA793298,Tivoli,Lionel,PO761239,2025-12-03,Rassemblement national
PA793298,Tivoli,Lionel,PO761239,2024-12-04,Rassemblement national
PA793298,Tivoli,Lionel,PO761239,2022-12-02,Rassemblement national
PA719520,Nogal,Mickaël,PO744854,2017-12-01,En marche !
PA719520,Nogal,Mickaël,PO761294,2018-12-01,La République en Marche
PA841327,Roussel,Fabrice,PO684932,2025-12-03,Parti socialiste
PA841327,Roussel,Fabrice,PO684932,2024-12-04,Parti socialiste
PA720370,Mendes,Ludovic,PO806430,2022-12-02,Ensemble
PA720370,Mendes,Ludovic,PO744854,2017-12-01,En marche !
PA720370,Mendes,Ludovic,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA720370,Mendes,Ludovic,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA720370,Mendes,Ludovic,PO761294,2018-12-01,La République en Marche
PA794354,Laporte,Hélène,PO761239,2024-12-04,Rassemblement national
PA794354,Laporte,Hélène,PO761239,2025-12-03,Rassemblement national
PA794354,Laporte,Hélène,PO761239,2022-12-02,Rassemblement national
PA340643,Royer-Perreaut,Lionel,PO806430,2022-12-02,Ensemble
PA721094,Dunoyer,Philippe,PO806430,2022-12-02,Ensemble
PA721094,Dunoyer,Philippe,PO685809,2017-12-01,Calédonie Ensemble
PA267318,Grelier,Jean-Carles,PO710396,2017-12-01,Les Républicains
PA267318,Grelier,Jean-Carles,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA267318,Grelier,Jean-Carles,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA267318,Grelier,Jean-Carles,PO806430,2022-12-02,Ensemble
PA841665,Fégné,Denis,PO684932,2024-12-04,Parti socialiste
PA841665,Fégné,Denis,PO684932,2025-12-03,Parti socialiste
PA793214,Abadie-Amiel,Audrey,PO744858,2025-12-03,Régions et peuples solidaires
PA840159,Clavet,Bruno,PO761239,2024-12-04,Rassemblement national
PA840159,Clavet,Bruno,PO761239,2025-12-03,Rassemblement national
PA610667,Serville,Gabriel,PO684932,2014-12-01,Parti socialiste
PA610667,Serville,Gabriel,PO685893,2017-12-01,Parti progressiste martiniquais
PA610667,Serville,Gabriel,PO684926,2019-12-01,Parti communiste français
PA610667,Serville,Gabriel,PO686026,2012-12-01,Parti socialiste guyanais
PA610667,Serville,Gabriel,PO686026,2015-12-01,Parti socialiste guyanais
PA610667,Serville,Gabriel,PO685821,2013-12-01,Démocratie et République
PA605131,Castaner,Christophe,PO761294,2020-12-01,La République en Marche
PA605131,Castaner,Christophe,PO684932,2012-12-01,Parti socialiste
PA720738,Michels,Thierry,PO761294,2018-12-01,La République en Marche
PA720738,Michels,Thierry,PO744854,2017-12-01,En marche !
PA795058,Bayou,Julien,PO684936,2022-12-02,Europe Écologie Les Verts
PA643175,Dupont,Stella,PO744858,2025-12-03,Régions et peuples solidaires
PA643175,Dupont,Stella,PO744858,2024-12-04,Régions et peuples solidaires
PA643175,Dupont,Stella,PO744854,2017-12-01,En marche !
PA643175,Dupont,Stella,PO761294,2018-12-01,La République en Marche
PA643175,Dupont,Stella,PO806430,2022-12-02,Ensemble
PA721636,Parigi,Jean-François,PO710396,2017-12-01,Les Républicains
PA721960,Obono,Danièle,PO744856,2022-12-02,La France Insoumise
PA721960,Obono,Danièle,PO744856,2025-12-03,La France Insoumise
PA721960,Obono,Danièle,PO744856,2024-12-04,La France Insoumise
PA721960,Obono,Danièle,PO744856,2017-12-01,La France Insoumise
PA719002,Ravier,Julien,PO710396,2020-12-01,Les Républicains
PA793290,Lelouis,Gisèle,PO761239,2024-12-04,Rassemblement national
PA793290,Lelouis,Gisèle,PO761239,2025-12-03,Rassemblement national
PA793290,Lelouis,Gisèle,PO761239,2022-12-02,Rassemblement national
PA793656,Pollet,Lisette,PO761239,2025-12-03,Rassemblement national
PA793656,Pollet,Lisette,PO761239,2022-12-02,Rassemblement national
PA793656,Pollet,Lisette,PO761239,2024-12-04,Rassemblement national
PA267336,Giraud,Joël,PO761294,2018-12-01,La République en Marche
PA267336,Giraud,Joël,PO684934,2012-12-01,Parti radical de gauche
PA267336,Giraud,Joël,PO744854,2017-12-01,En marche !
PA267336,Giraud,Joël,PO806430,2022-12-02,Ensemble
PA643145,Vainqueur-Christophe,Hélène,PO684932,2012-12-01,Parti socialiste
PA643145,Vainqueur-Christophe,Hélène,PO685893,2017-12-01,Parti progressiste martiniquais
PA840075,Casterman,Eddy,PO761239,2025-12-03,Rassemblement national
PA840075,Casterman,Eddy,PO761239,2024-12-04,Rassemblement national
PA266788,Morel-À-L'Huissier,Pierre,PO710396,2017-12-01,Les Républicains
PA266788,Morel-À-L'Huissier,Pierre,PO744864,2019-12-01,"Union des démocrates, radicaux et libéraux"
PA266788,Morel-À-L'Huissier,Pierre,PO684942,2012-12-01,Union pour un Mouvement Populaire
PA266788,Morel-À-L'Huissier,Pierre,PO710396,2021-12-01,Les Républicains
PA266788,Morel-À-L'Huissier,Pierre,PO710396,2015-12-01,Les Républicains
PA266788,Morel-À-L'Huissier,Pierre,PO806444,2022-12-02,"Union des démocrates européens, centristes et indépendants"
PA796062,Portes,Thomas,PO744856,2025-12-03,La France Insoumise
PA796062,Portes,Thomas,PO744856,2022-12-02,La France Insoumise
PA796062,Portes,Thomas,PO744856,2024-12-04,La France Insoumise
PA795120,Ferrari,Marina,PO806430,2022-12-02,Ensemble
PA719006,Le Vigoureux,Fabrice,PO806430,2022-12-02,Ensemble
PA719006,Le Vigoureux,Fabrice,PO761294,2018-12-01,La République en Marche
PA719006,Le Vigoureux,Fabrice,PO744854,2017-12-01,En marche !
PA718682,Trompille,Stéphane,PO761294,2018-12-01,La République en Marche
PA718682,Trompille,Stéphane,PO744854,2017-12-01,En marche !
PA719202,Paris,Didier,PO761294,2018-12-01,La République en Marche
PA719202,Paris,Didier,PO806430,2022-12-02,Ensemble
PA719202,Paris,Didier,PO744854,2017-12-01,En marche !
PA720590,Potterie,Benoit,PO744854,2017-12-01,En marche !
PA720590,Potterie,Benoit,PO761294,2018-12-01,La République en Marche
PA721194,Dumas,Frédérique,PO684936,2020-12-01,Europe Écologie Les Verts
PA721194,Dumas,Frédérique,PO744858,2019-12-01,Régions et peuples solidaires
PA721194,Dumas,Frédérique,PO744854,2017-12-01,En marche !
PA721194,Dumas,Frédérique,PO744864,2018-12-01,"Union des démocrates, radicaux et libéraux"
PA841947,Hamdane,Zahia,PO744856,2024-12-04,La France Insoumise
PA841947,Hamdane,Zahia,PO744856,2025-12-03,La France Insoumise
PA795588,Amrani,Farida,PO744856,2022-12-02,La France Insoumise
PA795588,Amrani,Farida,PO744856,2024-12-04,La France Insoumise
PA795588,Amrani,Farida,PO744856,2025-12-03,La France Insoumise
PA794702,Lingemann,Delphine,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA794702,Lingemann,Delphine,PO806430,2022-12-02,Ensemble
PA794702,Lingemann,Delphine,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA608695,Untermaier,Cécile,PO684932,2022-12-02,Parti socialiste
PA608695,Untermaier,Cécile,PO684932,2012-12-01,Parti socialiste
PA608695,Untermaier,Cécile,PO684932,2017-12-01,Parti socialiste
PA722022,Romeiro Dias,Laëtitia,PO744854,2017-12-01,En marche !
PA722022,Romeiro Dias,Laëtitia,PO761294,2018-12-01,La République en Marche
PA720190,Sorre,Bertrand,PO744854,2017-12-01,En marche !
PA720190,Sorre,Bertrand,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA720190,Sorre,Bertrand,PO806430,2022-12-02,Ensemble
PA720190,Sorre,Bertrand,PO761294,2018-12-01,La République en Marche
PA720190,Sorre,Bertrand,PO806430,2024-12-04,Ensemble
PA793588,Pacquot,Nicolas,PO806430,2022-12-02,Ensemble
PA719910,Belhamiti,Mounir,PO806430,2022-12-02,Ensemble
PA719910,Belhamiti,Mounir,PO761294,2018-12-01,La République en Marche
PA722300,Khedher,Anissa,PO744854,2017-12-01,En marche !
PA722300,Khedher,Anissa,PO761294,2018-12-01,La République en Marche
PA721142,Forteza,Paula,PO761294,2018-12-01,La République en Marche
PA721142,Forteza,Paula,PO684936,2020-12-01,Europe Écologie Les Verts
PA721142,Forteza,Paula,PO744854,2017-12-01,En marche !
PA826635,Rousseau,Aurélien,PO684932,2024-12-04,Parti socialiste
PA826635,Rousseau,Aurélien,PO684932,2025-12-03,Parti socialiste
PA718810,Robert,Mireille,PO761294,2018-12-01,La République en Marche
PA718810,Robert,Mireille,PO744854,2017-12-01,En marche !
PA794982,Delpech,Julie,PO806430,2022-12-02,Ensemble
PA794982,Delpech,Julie,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA794982,Delpech,Julie,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA720222,Girardin,Éric,PO806430,2022-12-02,Ensemble
PA720222,Girardin,Éric,PO761294,2018-12-01,La République en Marche
PA720222,Girardin,Éric,PO744854,2017-12-01,En marche !
PA795974,Lottiaux,Philippe,PO761239,2025-12-03,Rassemblement national
PA795974,Lottiaux,Philippe,PO761239,2022-12-02,Rassemblement national
PA795974,Lottiaux,Philippe,PO761239,2024-12-04,Rassemblement national
PA720892,Panot,Mathilde,PO744856,2025-12-03,La France Insoumise
PA720892,Panot,Mathilde,PO744856,2024-12-04,La France Insoumise
PA720892,Panot,Mathilde,PO744856,2022-12-02,La France Insoumise
PA720892,Panot,Mathilde,PO744856,2017-12-01,La France Insoumise
PA720586,Vatin,Pierre,PO710396,2017-12-01,Les Républicains
PA720586,Vatin,Pierre,PO710396,2022-12-02,Les Républicains
PA794854,Echaniz,Inaki,PO684932,2024-12-04,Parti socialiste
PA794854,Echaniz,Inaki,PO684932,2025-12-03,Parti socialiste
PA794854,Echaniz,Inaki,PO684932,2022-12-02,Parti socialiste
PA842227,Rivière,Joseph,PO761239,2025-12-03,Rassemblement national
PA842227,Rivière,Joseph,PO761239,2024-12-09,Rassemblement national
PA793780,Arrighi,Christine,PO852530,2025-12-03,Les Écologistes - EELV
PA793780,Arrighi,Christine,PO684936,2022-12-02,Europe Écologie Les Verts
PA793780,Arrighi,Christine,PO852530,2024-12-04,Les Écologistes - EELV
PA719960,Faure-Muntian,Valéria,PO761294,2018-12-01,La République en Marche
PA719960,Faure-Muntian,Valéria,PO744854,2017-12-01,En marche !
PA746,Carrez,Gilles,PO710396,2017-12-01,Les Républicains
PA746,Carrez,Gilles,PO684942,2012-12-01,Union pour un Mouvement Populaire
PA746,Carrez,Gilles,PO710396,2015-12-01,Les Républicains
PA719770,Bachelier,Florian,PO744854,2017-12-01,En marche !
PA719770,Bachelier,Florian,PO761294,2018-12-01,La République en Marche
